"survey_id" "water_id" "water_id_num" "lon" "lat" "utm_x" "utm_y" "transect_location" "transect_GRR" "transect_id" "river_class" "year" "week" "weeks_all" "juldate" "dry_season" "distance_to_water" "distance_to_water_rounded" "species" "species_id" "FEEDTYPE_A" "feed_type_A_char" "species_count"
"3120" 4075 "133" 133 34.53645 -7.88177 669384 9128461 2 "perpendicular" 1 "1_upstream" 2013 6 28 109 "early" 5858.24 5858 "I" 1 3 "mixed" 2
"3121" 4076 "133" 133 34.53645 -7.88177 669384 9128461 2 "perpendicular" 1 "1_upstream" 2013 6 28 109 "early" 5858.24 5858 "Wh" 6 4 "omni" 4
"3122" 4077 "133" 133 34.54868 -7.87149 670736 9129593 2 "perpendicular" 1 "1_upstream" 2013 6 28 109 "early" 5302.98 5303 "CD" 8 4 "omni" 2
"3123" 4078 "137" 137 34.56109 -7.86755 672107 9130024 2 "perpendicular" 1 "1_upstream" 2013 6 28 109 "early" 4633.31 4633 "G" 2 2 "browser" 1
"3124" 4079 "137" 137 34.56753 -7.86603 672817 9130189 2 "perpendicular" 1 "1_upstream" 2013 6 28 109 "early" 4363.82 4364 "I" 1 3 "mixed" 6
"3125" 4080 "138" 138 34.56952 -7.86201 673038 9130633 2 "perpendicular" 1 "1_upstream" 2013 6 28 109 "early" 4651.92 4652 "I" 1 3 "mixed" 2
"3126" 4081 "137" 137 34.56113 -7.85233 672117 9131707 2 "perpendicular" 1 "1_upstream" 2013 6 28 109 "early" 6029.59 6030 "I" 1 3 "mixed" 20
"3127" 4082 "137" 137 34.5553 -7.84936 671476 9132038 2 "perpendicular" 1 "1_upstream" 2013 6 28 109 "early" 6640.87 6641 "I" 1 3 "mixed" 15
"3128" 4092 "682" 682 34.93854 -7.67731 713830 9150892 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 276.38 276 "G" 2 2 "browser" 1
"3129" 4095 "692" 692 34.93827 -7.66121 713808 9152673 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 1153.51 1154 "I" 1 3 "mixed" 2
"3130" 4096 "692" 692 34.93827 -7.6612 713808 9152674 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 1154.29 1154 "G" 2 2 "browser" 1
"3131" 4097 "694" 694 34.93934 -7.65939 713927 9152874 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 1230.43 1230 "G" 2 2 "browser" 2
"3132" 4099 "710" 710 34.95997 -7.66217 716202 9152556 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 341.07 341 "I" 1 3 "mixed" 2
"3133" 4101 "726" 726 34.97134 -7.65807 717459 9153004 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 480.8 481 "Z" 5 1 "grazer" 2
"3134" 4102 "733" 733 34.97816 -7.65876 718211 9152924 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 353.41 353 "I" 1 3 "mixed" 6
"3135" 4103 "736" 736 34.97961 -7.65795 718372 9153013 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 425.06 425 "I" 1 3 "mixed" 7
"3136" 4107 "747" 747 34.98737 -7.65579 719229 9153248 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 351.08 351 "I" 1 3 "mixed" 59
"3137" 4108 "748" 748 34.98776 -7.65481 719273 9153356 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 365.83 366 "E" 3 3 "mixed" 4
"3138" 4109 "761" 761 34.98908 -7.63913 719426 9155090 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 958.54 959 "E" 3 3 "mixed" 7
"3139" 4110 "762" 762 34.9892 -7.63852 719440 9155157 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 1000.7 1001 "I" 1 3 "mixed" 21
"3140" 4111 "782" 782 34.9905 -7.6316 719587 9155922 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 913.99 914 "E" 3 3 "mixed" 17
"3141" 4112 "784" 784 34.99283 -7.6273 719846 9156397 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 589.57 590 "E" 3 3 "mixed" 4
"3142" 4113 "789" 789 34.99862 -7.62117 720488 9157072 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 428.58 429 "I" 1 3 "mixed" 1
"3143" 4114 "801" 801 35.00593 -7.6168 721297 9157551 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 242.22 242 "I" 1 3 "mixed" 1
"3144" 4115 "803" 803 35.00635 -7.61447 721345 9157809 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 276.88 277 "I" 1 3 "mixed" 5
"3145" 4116 "810" 810 35.00704 -7.61002 721423 9158301 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 120.3 120 "I" 1 3 "mixed" 9
"3146" 4117 "810" 810 35.00684 -7.60937 721402 9158373 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 130.39 130 "I" 1 3 "mixed" 12
"3147" 4118 "815" 815 35.00426 -7.60787 721118 9158540 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 314.76 315 "Z" 5 1 "grazer" 17
"3148" 4119 "816" 816 35.00378 -7.60649 721065 9158693 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 263.07 263 "G" 2 2 "browser" 1
"3149" 4120 "816" 816 35.00378 -7.60649 721065 9158693 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 263.07 263 "I" 1 3 "mixed" 1
"3150" 4121 "817" 817 35.00207 -7.60526 720877 9158830 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 378.73 379 "I" 1 3 "mixed" 25
"3151" 4122 "818" 818 34.9993 -7.60259 720573 9159127 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 648.3 648 "Z" 5 1 "grazer" 3
"3152" 4123 "818" 818 34.9993 -7.60259 720573 9159127 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 648.3 648 "I" 1 3 "mixed" 12
"3153" 4124 "818" 818 35.00003 -7.60122 720654 9159278 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 612.46 612 "G" 2 2 "browser" 3
"3154" 4125 "821" 821 35.00064 -7.5995 720722 9159468 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 602.03 602 "G" 2 2 "browser" 2
"3155" 4126 "831" 831 35.0048 -7.59113 721186 9160392 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 645.6 646 "I" 1 3 "mixed" 24
"3156" 4127 "834" 834 35.00865 -7.58931 721612 9160591 1 "alongside" 9 "2_midstream" 2013 8 30 111 "late" 332.75 333 "I" 1 3 "mixed" 20
"3157" 4129 "664" 664 34.92984 -7.67933 712869 9150673 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 823.71 824 "I" 1 3 "mixed" 25
"3158" 4132 "686" 686 34.91962 -7.66016 711751 9152799 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 2768.95 2769 "I" 1 3 "mixed" 7
"3159" 4133 "687" 687 34.91283 -7.64999 711006 9153927 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 4023.31 4023 "E" 3 3 "mixed" 1
"3160" 4134 "688" 688 34.91151 -7.64659 710862 9154304 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 4370.69 4371 "G" 2 2 "browser" 1
"3161" 4135 "1320" 1320 34.91088 -7.63748 710797 9155312 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 4637.93 4638 "Z" 5 1 "grazer" 6
"3162" 4136 "1320" 1320 34.92402 -7.60443 712264 9158961 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 4066.68 4067 "I" 1 3 "mixed" 6
"3163" 4137 "1320" 1320 34.92134 -7.59703 711971 9159781 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 3820.47 3820 "E" 3 3 "mixed" 12
"3164" 4138 "1320" 1320 34.91668 -7.59136 711460 9160410 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 3491 3491 "Z" 5 1 "grazer" 4
"3165" 4139 "1320" 1320 34.88677 -7.56371 708172 9163483 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 4327.1 4327 "I" 1 3 "mixed" 1
"3166" 4140 "1320" 1320 34.88686 -7.55909 708184 9163994 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 4838.03 4838 "I" 1 3 "mixed" 5
"3167" 4141 "1320" 1320 34.88706 -7.55837 708207 9164073 2 "perpendicular" 4 "2_midstream" 2013 8 30 112 "late" 4917 4917 "I" 1 3 "mixed" 6
"3168" 4142 "664" 664 34.92888 -7.6815 712762 9150434 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 627.33 627 "I" 1 3 "mixed" 32
"3169" 4143 "628" 628 34.89399 -7.69482 708905 9148978 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 1661.72 1662 "K" 4 2 "browser" 3
"3170" 4144 "578" 578 34.87397 -7.71306 706688 9146970 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 1442.83 1443 "G" 2 2 "browser" 4
"3171" 4145 "562" 562 34.8658 -7.73781 705774 9144236 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 216.38 216 "I" 1 3 "mixed" 5
"3172" 4146 "560" 560 34.86597 -7.74085 705791 9143900 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 326.31 326 "I" 1 3 "mixed" 1
"3173" 4147 "545" 545 34.87061 -7.75038 706299 9142844 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 176.5 176 "I" 1 3 "mixed" 9
"3174" 4148 "542" 542 34.87009 -7.75302 706240 9142552 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 263.62 264 "I" 1 3 "mixed" 16
"3175" 4149 "540" 540 34.8691 -7.75427 706130 9142414 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 375.36 375 "I" 1 3 "mixed" 3
"3176" 4150 "533" 533 34.86922 -7.76184 706140 9141577 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 321.6 322 "I" 1 3 "mixed" 4
"3177" 4151 "520" 520 34.86843 -7.77052 706048 9140617 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 290.64 291 "I" 1 3 "mixed" 30
"3178" 4152 "488" 488 34.8539 -7.78438 704439 9139091 1 "alongside" 8 "2_midstream" 2013 8 30 113 "late" 335.02 335 "K" 4 2 "browser" 7
"3179" 4153 "483" 483 34.84821 -7.78546 703811 9138974 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 275.07 275 "I" 1 3 "mixed" 1
"3180" 4154 "474" 474 34.84074 -7.79024 702984 9138449 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 257.38 257 "E" 3 3 "mixed" 4
"3181" 4155 "462" 462 34.83685 -7.79757 702552 9137640 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 181.84 182 "I" 1 3 "mixed" 8
"3182" 4156 "456" 456 34.83245 -7.79429 702068 9138005 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 280.62 281 "I" 1 3 "mixed" 11
"3183" 4157 "447" 447 34.82295 -7.79689 701019 9137722 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 244.44 244 "I" 1 3 "mixed" 14
"3184" 4159 "420" 420 34.80122 -7.80495 698618 9136841 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 488.6 489 "I" 1 3 "mixed" 8
"3185" 4160 "398" 398 34.78662 -7.8138 697003 9135869 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 316.63 317 "I" 1 3 "mixed" 3
"3186" 4161 "387" 387 34.77765 -7.81548 696013 9135687 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 303.59 304 "Wh" 6 4 "omni" 2
"3187" 4162 "380" 380 34.77087 -7.81643 695265 9135586 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 364.56 365 "I" 1 3 "mixed" 15
"3188" 4163 "377" 377 34.76827 -7.81881 694977 9135323 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 253.41 253 "I" 1 3 "mixed" 4
"3189" 4164 "367" 367 34.75992 -7.82269 694054 9134898 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 254.37 254 "I" 1 3 "mixed" 13
"3190" 4165 "363" 363 34.75731 -7.82357 693766 9134802 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 255.63 256 "I" 1 3 "mixed" 11
"3191" 4166 "358" 358 34.75281 -7.82533 693269 9134610 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 253.85 254 "I" 1 3 "mixed" 1
"3192" 4167 "354" 354 34.74932 -7.82437 692884 9134717 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 316.37 316 "I" 1 3 "mixed" 5
"3193" 4168 "351" 351 34.74709 -7.82531 692638 9134614 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 288.2 288 "I" 1 3 "mixed" 15
"3194" 4169 "337" 337 34.73416 -7.82947 691210 9134160 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 275.14 275 "I" 1 3 "mixed" 1
"3195" 4171 "325" 325 34.72346 -7.83335 690028 9133736 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 317.57 318 "I" 1 3 "mixed" 1
"3196" 4172 "316" 316 34.71837 -7.83696 689465 9133339 1 "alongside" 7 "1_upstream" 2013 8 30 114 "late" 547.61 548 "G" 2 2 "browser" 1
"3197" 4173 "288" 288 34.7006 -7.81751 687514 9135498 2 "perpendicular" 2 "1_upstream" 2013 8 30 116 "late" 2767.46 2767 "I" 1 3 "mixed" 4
"3198" 4174 "288" 288 34.69684 -7.80373 687105 9137024 2 "perpendicular" 2 "1_upstream" 2013 8 30 116 "late" 4272.49 4272 "Z" 5 1 "grazer" 3
"3199" 4175 "1316" 1316 34.64077 -7.76648 680937 9141168 2 "perpendicular" 2 "1_upstream" 2013 8 30 116 "late" 9382.93 9383 "G" 2 2 "browser" 1
"3200" 4176 "1316" 1316 34.61151 -7.78284 677703 9139371 2 "perpendicular" 2 "1_upstream" 2013 8 30 116 "late" 6852.44 6852 "I" 1 3 "mixed" 1
"3201" 4177 "299" 299 34.7064 -7.83872 688144 9133150 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 711.42 711 "B" 10 1 "grazer" 6
"3202" 4178 "277" 277 34.68808 -7.84449 686121 9132520 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 209.58 210 "B" 10 1 "grazer" 15
"3203" 4179 "273" 273 34.68465 -7.84619 685742 9132333 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 229.89 230 "I" 1 3 "mixed" 4
"3204" 4180 "268" 268 34.68177 -7.84997 685423 9131916 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 248.17 248 "I" 1 3 "mixed" 2
"3205" 4181 "244" 244 34.67005 -7.86486 684124 9130275 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 222.43 222 "K" 4 2 "browser" 2
"3206" 4183 "218" 218 34.64939 -7.87297 681842 9129387 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 349.3 349 "B" 10 1 "grazer" 40
"3207" 4186 "169" 169 34.61209 -7.8938 677719 9127099 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 191.13 191 "Wh" 6 4 "omni" 4
"3208" 4187 "154" 154 34.60122 -7.89704 676519 9126746 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 252.72 253 "Wh" 6 4 "omni" 1
"3209" 4188 "138" 138 34.5884 -7.89722 675106 9126731 1 "alongside" 6 "1_upstream" 2013 7 29 117 "late" 261.12 261 "G" 2 2 "browser" 3
"3210" 4189 "136" 136 34.58066 -7.89432 674253 9127055 2 "perpendicular" 1 "1_upstream" 2013 7 29 118 "late" 991.37 991 "G" 2 2 "browser" 3
"3211" 4190 "133" 133 34.55635 -7.88978 671575 9127567 2 "perpendicular" 1 "1_upstream" 2013 7 29 118 "late" 3492.59 3493 "K" 4 2 "browser" 2
"3212" 4191 "133" 133 34.55371 -7.88946 671284 9127604 2 "perpendicular" 1 "1_upstream" 2013 7 29 118 "late" 3774.39 3774 "K" 4 2 "browser" 1
"3213" 4192 "138" 138 34.5697 -7.86178 673058 9130658 2 "perpendicular" 1 "1_upstream" 2013 7 29 118 "late" 4665.46 4665 "I" 1 3 "mixed" 12
"3214" 4200 "856" 856 35.01982 -7.56975 722855 9162749 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 801.89 802 "E" 3 3 "mixed" 7
"3215" 4201 "858" 858 35.02053 -7.56851 722934 9162886 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 873.51 874 "I" 1 3 "mixed" 150
"3216" 4205 "868" 868 35.0284 -7.56437 723804 9163340 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 668.62 669 "I" 1 3 "mixed" 44
"3217" 4206 "878" 878 35.03611 -7.56103 724657 9163705 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 469.05 469 "I" 1 3 "mixed" 2
"3218" 4207 "894" 894 35.04531 -7.55366 725676 9164516 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 501.06 501 "G" 2 2 "browser" 1
"3219" 4208 "896" 896 35.04705 -7.55237 725869 9164657 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 383.71 384 "I" 1 3 "mixed" 7
"3220" 4209 "898" 898 35.04697 -7.55094 725861 9164816 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 433.89 434 "I" 1 3 "mixed" 27
"3221" 4210 "912" 912 35.05481 -7.54116 726732 9165893 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 273.34 273 "I" 1 3 "mixed" 1
"3222" 4211 "913" 913 35.05517 -7.54012 726772 9166008 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 286.23 286 "G" 2 2 "browser" 1
"3223" 4212 "921" 921 35.05819 -7.53296 727109 9166799 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 247.69 248 "I" 1 3 "mixed" 3
"3224" 4213 "922" 922 35.05915 -7.53167 727216 9166941 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 302.88 303 "G" 2 2 "browser" 1
"3225" 4214 "926" 926 35.06408 -7.5306 727760 9167057 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 304.2 304 "I" 1 3 "mixed" 5
"3226" 4215 "928" 928 35.06581 -7.53103 727951 9167008 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 255.57 256 "K" 4 2 "browser" 1
"3227" 4216 "928" 928 35.06581 -7.53103 727951 9167008 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 255.57 256 "E" 3 3 "mixed" 9
"3228" 4217 "934" 934 35.0701 -7.53064 728425 9167049 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 257.1 257 "I" 1 3 "mixed" 3
"3229" 4218 "936" 936 35.07375 -7.53081 728828 9167028 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 256.39 256 "I" 1 3 "mixed" 11
"3230" 4219 "944" 944 35.0805 -7.5319 729572 9166904 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 286.2 286 "K" 4 2 "browser" 3
"3231" 4220 "978" 978 35.09891 -7.51582 731613 9168673 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 325.31 325 "K" 4 2 "browser" 3
"3232" 4221 "978" 978 35.09891 -7.51582 731613 9168673 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 325.31 325 "I" 1 3 "mixed" 1
"3233" 4222 "981" 981 35.10009 -7.51399 731744 9168875 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 362.93 363 "I" 1 3 "mixed" 1
"3234" 4223 "983" 983 35.10121 -7.51315 731869 9168967 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 322.36 322 "I" 1 3 "mixed" 11
"3235" 4224 "983" 983 35.10121 -7.51315 731869 9168967 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 322.36 322 "Z" 5 1 "grazer" 2
"3236" 4225 "984" 984 35.10237 -7.51205 731997 9169089 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 303.42 303 "K" 4 2 "browser" 2
"3237" 4226 "986" 986 35.10481 -7.51026 732268 9169285 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 359.68 360 "K" 4 2 "browser" 5
"3238" 4227 "1004" 1004 35.11021 -7.49816 732870 9170621 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 269.01 269 "I" 1 3 "mixed" 30
"3239" 4228 "1004" 1004 35.1102 -7.49816 732869 9170621 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 269.65 270 "K" 4 2 "browser" 2
"3240" 4229 "1007" 1007 35.11283 -7.49587 733161 9170873 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 329.59 330 "Z" 5 1 "grazer" 12
"3241" 4230 "1008" 1008 35.11304 -7.49576 733184 9170885 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 327.4 327 "I" 1 3 "mixed" 8
"3242" 4231 "1013" 1013 35.11706 -7.49331 733629 9171154 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 263.62 264 "Wb" 9 1 "grazer" 4
"3243" 4232 "1013" 1013 35.11706 -7.49332 733629 9171153 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 262.77 263 "I" 1 3 "mixed" 3
"3244" 4233 "1026" 1026 35.13024 -7.49245 735085 9171242 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 370.31 370 "K" 4 2 "browser" 6
"3245" 4234 "1026" 1026 35.13024 -7.49245 735085 9171242 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 370.31 370 "I" 1 3 "mixed" 7
"3246" 4235 "986" 986 35.10481 -7.51026 732268 9169285 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 359.68 360 "I" 1 3 "mixed" 52
"3247" 4236 "1004" 1004 35.10994 -7.49847 732840 9170587 1 "alongside" 10 "3_downstream" 2013 8 30 120 "late" 266.07 266 "I" 1 3 "mixed" 5
"3248" 4238 "1162" 1162 35.21281 -7.42171 744240 9179023 2 "perpendicular" 5 "3_downstream" 2013 8 30 121 "late" 4829.01 4829 "G" 2 2 "browser" 3
"3249" 4239 "1162" 1162 35.19197 -7.39678 741953 9181792 2 "perpendicular" 5 "3_downstream" 2013 8 30 121 "late" 8152.47 8152 "CD" 8 4 "omni" 1
"3250" 4240 "1079" 1079 35.14638 -7.39074 736921 9182485 2 "perpendicular" 5 "3_downstream" 2013 8 30 121 "late" 10531.57 10532 "G" 2 2 "browser" 1
"3251" 4241 "1079" 1079 35.14564 -7.38923 736840 9182652 2 "perpendicular" 5 "3_downstream" 2013 8 30 121 "late" 10712.79 10713 "G" 2 2 "browser" 1
"3252" 4242 "1079" 1079 35.14564 -7.38923 736840 9182652 2 "perpendicular" 5 "3_downstream" 2013 8 30 121 "late" 10712.79 10713 "K" 4 2 "browser" 4
"3253" 4243 "1055" 1055 35.14169 -7.38552 736406 9183065 2 "perpendicular" 5 "3_downstream" 2013 8 30 121 "late" 11216.58 11217 "CD" 8 4 "omni" 1
"3254" 4244 "1055" 1055 35.13852 -7.37682 736061 9184029 2 "perpendicular" 5 "3_downstream" 2013 8 30 121 "late" 12204.17 12204 "I" 1 3 "mixed" 4
"3255" 4245 "1053" 1053 35.12047 -7.3675 734072 9185069 2 "perpendicular" 5 "3_downstream" 2013 8 30 121 "late" 13546.64 13547 "K" 4 2 "browser" 2
"3256" 4246 "450" 450 34.82007 -7.78329 700707 9139228 2 "perpendicular" 3 "1_upstream" 2013 7 29 122 "late" 1683.22 1683 "E" 3 3 "mixed" 7
"3257" 4249 "432" 432 34.78394 -7.74914 696738 9143022 2 "perpendicular" 3 "1_upstream" 2013 7 29 122 "late" 6492.43 6492 "I" 1 3 "mixed" 3
"3258" 4250 "432" 432 34.75874 -7.72148 693971 9146093 2 "perpendicular" 3 "1_upstream" 2013 7 29 122 "late" 10546.59 10547 "I" 1 3 "mixed" 9
"3259" 4251 "432" 432 34.75983 -7.71858 694092 9146413 2 "perpendicular" 3 "1_upstream" 2013 7 29 122 "late" 10751.56 10752 "I" 1 3 "mixed" 10
"3260" 4253 "688" 688 34.93999 -7.66965 713994 9151739 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 323.24 323 "I" 1 3 "mixed" 6
"3261" 4254 "691" 691 34.93736 -7.66247 713707 9152534 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 1113.54 1114 "G" 2 2 "browser" 2
"3262" 4255 "693" 693 34.93892 -7.66134 713880 9152659 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 1095.79 1096 "G" 2 2 "browser" 1
"3263" 4257 "701" 701 34.94924 -7.65912 715020 9152899 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 735.77 736 "I" 1 3 "mixed" 12
"3264" 4258 "728" 728 34.97449 -7.65754 717807 9153061 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 494.58 495 "I" 1 3 "mixed" 19
"3265" 4259 "728" 728 34.97449 -7.65754 717807 9153061 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 494.58 495 "Z" 5 1 "grazer" 5
"3266" 4260 "730" 730 34.97613 -7.65818 717987 9152989 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 423.02 423 "I" 1 3 "mixed" 6
"3267" 4261 "731" 731 34.97678 -7.65807 718059 9153001 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 435.72 436 "I" 1 3 "mixed" 6
"3268" 4262 "731" 731 34.97712 -7.65844 718097 9152960 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 394.21 394 "Z" 5 1 "grazer" 13
"3269" 4264 "742" 742 34.98559 -7.65809 719031 9152995 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 275.97 276 "I" 1 3 "mixed" 17
"3270" 4265 "757" 757 34.98932 -7.64892 719448 9154007 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 450.25 450 "E" 3 3 "mixed" 2
"3271" 4266 "782" 782 34.99055 -7.63135 719592 9155950 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 902.3 902 "E" 3 3 "mixed" 9
"3272" 4267 "784" 784 34.99183 -7.62897 719735 9156213 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 713.08 713 "I" 1 3 "mixed" 1
"3273" 4268 "784" 784 34.99235 -7.62807 719793 9156312 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 642.37 642 "E" 3 3 "mixed" 5
"3274" 4269 "790" 790 34.99966 -7.62066 720603 9157128 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 426.25 426 "I" 1 3 "mixed" 3
"3275" 4270 "793" 793 35.00215 -7.61996 720878 9157204 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 371.3 371 "I" 1 3 "mixed" 50
"3276" 4271 "796" 796 35.00472 -7.61959 721162 9157243 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 222.7 223 "I" 1 3 "mixed" 1
"3277" 4272 "796" 796 35.00472 -7.61959 721162 9157243 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 222.7 223 "Z" 5 1 "grazer" 5
"3278" 4274 "800" 800 35.00635 -7.61807 721343 9157411 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 159.08 159 "I" 1 3 "mixed" 10
"3279" 4275 "803" 803 35.00638 -7.61456 721348 9157799 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 269.98 270 "I" 1 3 "mixed" 6
